,rating
15826,1
41671,0
27225,1
51283,0
41749,1
4383,1
46186,1
12265,1
28441,1
964,1
47760,0
47076,1
50073,0
30408,1
44644,0
51368,1
35860,1
3282,1
34306,1
39161,0
44386,0
10241,0
3472,0
47685,0
34692,0
18941,1
15762,1
365,1
15638,1
7038,1
24611,1
32621,1
13586,1
37615,0
50314,0
17158,0
28966,1
52132,0
37128,0
39929,0
46517,0
27222,0
38354,1
17366,0
15520,0
27767,0
5849,0
25001,0
37023,1
47252,0
34560,1
45966,0
1572,1
16237,1
12126,0
50098,0
35757,0
20604,1
38128,0
40458,1
2436,1
26221,0
38956,0
29855,1
23302,0
32932,0
14961,0
30782,1
37480,0
28376,0
46403,0
15730,0
46431,0
4590,1
50606,0
49497,0
47720,1
43452,0
52243,1
5777,0
9809,1
22493,0
98,0
46831,0
15247,0
15572,1
10085,1
6593,0
3833,1
27300,0
25359,1
48661,0
24997,0
34745,1
41764,0
29598,1
35817,1
43483,1
30810,1
44037,1
38837,0
6205,1
28351,1
30204,0
46118,0
33151,1
30712,0
43512,0
8055,1
27831,1
37037,0
21424,0
4491,1
47432,0
2468,1
37189,0
7422,0
25118,0
28923,1
10035,1
19274,1
23312,1
11801,0
29895,1
38061,1
34490,0
43216,0
8070,1
36712,0
12082,0
15924,1
37456,1
18049,0
9741,1
34114,0
5385,1
25255,0
49070,0
48452,0
19180,1
14169,0
37644,1
47862,0
5978,1
36305,0
35119,0
37432,0
5233,1
3550,1
8971,0
49891,0
12929,1
27901,0
22677,0
37098,1
42227,0
30349,0
38451,0
3494,1
10069,1
10906,1
23612,1
13299,1
50263,0
1149,1
7722,0
51909,1
5913,0
23700,1
25960,0
25987,1
24794,0
41896,1
13373,1
24215,0
35074,1
4506,1
23635,0
47042,0
6059,0
44966,0
21703,0
16150,1
22993,0
14980,0
36528,1
34038,1
7541,1
30178,0
9584,1
141,1
36365,1
2081,1
19197,0
19482,0
21612,1
13516,0
270,1
15440,0
29912,1
52373,1
14806,0
20515,1
25576,0
41460,1
39676,1
48672,1
6612,1
9978,0
9100,0
23814,1
35517,0
36341,1
42801,0
21390,0
37890,0
51884,1
40831,0
23783,0
38256,0
5962,1
21344,0
19851,1
48069,1
46241,1
10386,0
2612,1
19371,1
9380,1
22524,0
36561,1
21905,0
4975,1
31541,1
11975,1
905,1
17410,1
10602,1
15688,1
36476,1
21104,1
35967,0
8919,0
17153,0
49886,0
11148,1
15139,1
6377,0
22627,1
16539,1
51696,0
32682,1
21058,1
51754,0
22149,0
16370,1
44827,1
30377,1
988,1
6172,1
50432,1
4755,1
9470,1
15716,0
47676,0
27704,1
10493,0
51911,0
29360,0
33263,0
41079,1
16929,1
43715,0
12963,0
17219,0
10430,1
23264,0
46424,0
8256,0
13400,1
50030,1
34732,0
19026,1
17494,1
28961,1
16719,0
50649,1
26501,1
44410,1
32564,1
3817,0
14281,1
41309,1
6641,1
50172,0
12880,0
15460,1
36859,1
9127,1
36035,1
8528,1
7055,1
49590,0
6922,1
7056,1
15687,1
38878,0
9623,0
21148,1
26460,1
44711,0
43455,1
17890,0
24916,0
30917,0
21765,0
48959,1
23762,0
3306,1
38681,0
12884,1
28485,0
33923,1
39604,0
10261,1
33141,0
51381,1
21095,0
38044,0
37764,1
45792,1
34363,0
34982,0
14414,0
30083,1
800,1
40249,1
25250,0
2013,1
15131,1
1181,1
41944,1
23754,1
43478,0
51026,1
18978,0
48259,0
37757,1
3553,1
39519,0
45586,0
26274,1
36000,1
36484,0
6512,1
41478,0
21156,0
18069,0
24598,0
12564,0
405,1
36385,1
1148,1
35571,0
30233,0
41941,1
5802,1
8914,0
1589,1
14418,0
21429,1
10132,0
38172,0
17398,0
24822,1
27384,0
1843,1
999,1
6862,1
33343,0
15074,0
7388,0
13305,0
33916,0
23559,1
24035,0
26030,1
10557,1
21529,0
6113,1
18643,1
27257,1
7880,1
44457,1
40335,0
49305,0
36695,1
9480,0
27330,0
2633,1
49496,1
19263,1
28424,0
6661,0
26637,0
20554,0
48920,1
10720,1
33339,1
2010,1
47236,0
2695,0
31182,0
16694,1
1048,1
40084,0
42495,0
1106,0
4184,1
34577,0
51319,1
47449,0
22954,1
35675,1
32398,0
49732,1
48571,0
35482,0
26183,1
35267,0
38062,1
22957,0
45363,0
18372,1
34066,0
42250,0
48684,0
52197,1
10140,1
39656,0
17326,1
49049,0
36322,1
35829,0
12299,1
46610,0
2728,1
21436,1
6023,0
50718,1
51233,1
22895,1
5372,1
52050,0
10792,1
7850,1
20267,1
46083,1
5821,0
10634,0
50965,1
7774,0
28070,0
45448,1
44404,0
34524,0
3651,1
11028,0
1222,1
3766,1
35027,1
26241,0
44881,0
7090,0
12211,1
3745,1
13159,0
50504,0
24054,0
34598,0
2697,1
1643,1
18118,1
33915,1
28154,0
28716,0
41070,0
35093,0
14106,1
42265,0
32130,1
13134,1
28115,1
34696,0
12179,0
27490,1
26951,1
1901,1
50882,0
36587,0
8173,1
45280,1
28218,1
13496,0
2214,0
3698,0
3104,0
24135,1
19539,1
11403,1
3516,0
16112,0
44841,1
35592,0
34027,0
45284,1
11409,1
7272,1
885,1
45186,0
26398,0
29392,1
23662,0
42174,1
16909,1
6575,1
27220,0
13848,0
5605,1
13537,0
38298,0
7249,1
18924,0
36751,1
38942,0
24084,0
13129,0
5021,0
38240,1
10083,1
9245,0
29442,1
11874,1
48509,0
42866,1
216,0
46764,0
8027,1
4135,1
2727,1
37794,0
1601,1
12348,0
15804,1
36840,1
16194,1
41949,1
34710,1
36039,0
33826,1
5506,0
4989,1
43384,0
45197,1
39217,1
2175,1
44028,0
16391,1
14740,1
17108,0
6603,1
6962,1
2918,1
14555,1
21702,0
40862,1
2168,0
1627,0
50820,0
27247,0
46936,1
46697,0
11974,0
26905,1
24555,0
27477,1
10257,1
3115,1
47479,0
16035,1
51877,0
5773,1
13683,1
22628,0
52415,0
25879,1
51557,0
47401,0
25761,0
6293,1
3932,1
29617,0
16025,0
48819,0
13894,1
16995,0
51663,0
45215,1
51898,0
2348,1
1050,0
3332,1
49839,1
4433,0
31851,1
46804,1
1470,0
8032,1
17478,1
19015,1
29761,0
23656,1
16089,1
14622,0
11454,0
15276,1
34905,1
36917,0
16839,0
34781,1
23296,1
51610,0
15284,1
35909,1
9256,0
39171,1
10340,1
11040,1
24735,1
13990,0
51003,1
48280,1
16915,1
12870,1
38585,0
9196,0
4768,1
2517,1
37205,1
15569,0
23180,0
11109,1
5943,0
39007,0
39266,1
27129,1
2660,1
412,1
13524,0
6007,0
20799,1
47073,1
817,1
27835,0
35498,1
48706,1
43007,0
30762,1
8524,0
51199,0
6539,0
11464,1
17678,0
24133,0
26534,0
45193,1
41457,0
39405,0
8640,0
42926,0
37835,0
37149,1
41094,1
4959,1
50275,0
10868,0
28028,0
12513,1
40493,0
11117,0
50621,1
28015,1
24620,0
42352,1
12733,1
14572,0
15246,0
23035,1
39793,1
3960,0
6454,1
42919,0
40638,1
2153,0
3192,0
10595,0
40992,0
43317,1
15083,1
34496,0
48195,0
16872,0
15166,0
1645,0
21017,1
45442,1
18590,1
13290,0
5980,0
7025,1
13733,0
12127,1
29728,0
35494,1
4806,1
11566,1
38129,0
35507,1
40279,0
25389,1
29159,1
47588,1
31362,0
47908,0
575,1
39617,1
21688,1
44728,0
14593,0
11529,0
2545,1
13658,1
18806,0
22620,1
20059,0
15075,0
5450,1
51264,0
14393,1
22527,0
44072,1
2103,0
25239,1
15326,0
11086,0
1463,1
37708,0
21533,0
35288,1
1182,1
10849,0
44047,0
12646,0
15069,0
10314,1
19626,1
15381,1
45565,0
43050,0
17363,0
27698,1
43680,1
38118,1
15760,0
19980,0
14776,1
48482,0
17760,0
8962,1
48039,0
16650,1
10566,0
7662,1
16,1
808,1
25785,1
46741,1
16321,1
52426,0
44480,0
3641,1
38493,0
43343,1
9548,0
13790,1
17784,1
47038,1
9195,1
45085,0
9554,1
49757,1
10397,0
38139,1
24886,0
31997,1
26835,1
52102,0
342,1
5662,1
10938,0
10722,1
1474,0
23468,1
18956,0
27836,1
33323,1
50640,0
30839,0
39396,1
5349,1
48000,0
9358,0
9355,1
481,0
6419,1
51245,0
854,0
25793,1
39785,0
6947,0
13051,1
49187,0
30906,0
35377,0
8764,0
52151,1
16629,1
44453,1
20441,1
16202,0
10002,0
33278,0
6664,1
49267,1
15467,1
3095,1
35486,0
7433,1
3118,1
30942,1
43169,0
15884,0
28342,1
3911,0
40770,0
7987,0
14839,0
6206,1
34520,0
13380,1
35144,1
33356,1
47566,1
9525,1
11128,1
36552,0
9600,0
22316,0
27858,1
51746,0
28448,0
47622,0
41905,0
47754,1
51232,0
39137,0
23874,0
34098,0
30323,0
166,1
32290,1
17273,0
15888,0
37786,0
34654,1
34863,0
39427,1
21587,1
49615,0
26846,0
45927,1
31764,1
9214,0
33386,0
15122,0
7418,1
7810,0
6012,0
40873,0
15060,1
3487,0
26105,0
9140,1
23320,0
44467,0
36413,1
13313,0
14474,1
48877,1
44065,0
39395,0
12718,0
49762,0
48207,1
12456,0
1307,1
45912,0
9917,0
5104,0
42025,1
38023,0
35558,0
11652,1
10214,1
28990,1
27511,1
39597,1
17241,0
35503,1
51401,0
17101,0
1045,1
10262,0
11434,1
29018,1
27970,1
2575,1
11365,0
42603,1
16328,0
11461,1
50936,1
81,1
11270,0
29473,0
45113,0
11891,0
344,0
15816,0
18586,1
23451,1
47309,1
10143,1
4922,0
45597,1
12893,1
4961,0
35392,1
48703,0
40488,0
22511,1
45770,0
45200,1
47145,0
37223,1
11706,1
40748,0
18175,0
26122,0
12846,1
144,1
7797,0
31776,1
24733,0
49033,1
7783,1
30844,1
7191,0
42445,0
23415,1
49717,0
33657,0
10936,0
11625,1
915,0
16484,1
7976,0
45860,0
24074,0
37200,0
15996,0
42809,0
6598,0
332,0
38000,1
7246,1
43547,0
30549,0
36820,0
13552,0
12800,0
5793,0
40096,0
11691,0
48800,1
8508,0
50051,1
10684,1
36779,1
50522,0
10376,1
25563,0
37635,1
17450,0
37308,1
33290,1
1713,1
14069,0
45858,1
5964,0
1828,1
8444,1
6456,1
30409,1
12213,1
29996,0
8677,1
6234,0
296,1
6397,1
49574,1
5646,0
28248,1
15278,0
9362,1
11093,1
5723,1
51019,1
5782,1
21630,1
5228,0
34539,0
27905,0
44590,0
36913,0
42524,1
5522,1
11363,0
26415,0
47858,1
10786,0
18967,1
16198,1
25728,1
29649,0
15583,1
26430,0
17167,1
29972,0
12476,1
13431,1
48385,1
2355,1
9175,0
36640,0
33875,0
19730,1
13636,0
6703,1
26317,0
44415,0
20929,1
5460,0
14481,0
12230,1
43414,1
9302,0
31778,0
50211,1
7914,0
3024,1
14211,0
51704,1
14666,0
3633,0
38072,0
37926,0
13751,0
49992,0
37660,0
5226,0
13015,1
9036,1
10391,0
23868,0
3342,1
10088,1
28939,0
49433,1
7642,1
37083,0
38915,1
43661,1
32432,1
27887,1
38522,0
45777,1
12834,1
1665,1
35856,0
26099,0
49080,1
49153,1
12431,1
6410,1
12604,0
15311,0
17373,0
17036,1
30870,0
38192,0
22602,0
19816,0
39022,0
16799,1
44641,0
632,1
3741,1
27935,1
39888,0
12938,0
4041,0
28877,1
11810,0
27846,1
26963,0
21685,0
39029,1
8170,1
37739,1
43761,1
47697,1
41806,0
50922,1
113,0
9444,1
29585,0
1748,1
32148,0
42824,1
4490,1
2974,1
16947,1
3089,1
824,1
28583,0
23900,0
28085,1
52223,1
27822,1
44121,1
30283,0
11384,0
11955,1
43421,0
28724,1
5866,1
25798,1
3674,1
9393,1
34679,1
21532,0
43442,1
12862,1
11791,0
32503,1
51282,1
34825,1
22116,0
49281,1
41084,0
10104,1
30617,0
19677,0
34130,0
42643,1
2129,1
46992,0
33762,1
42356,0
18625,0
48337,0
38136,0
40523,0
31516,0
2454,0
4782,0
28557,0
40929,1
48871,0
22323,0
6321,0
17889,0
40426,0
21169,1
14783,0
7830,1
3852,0
45025,0
8996,0
1124,1
1071,0
34320,0
48581,1
6983,0
52277,1
1566,0
27955,0
37530,0
22589,1
39536,0
39509,0
1467,0
39335,0
41880,0
50502,0
30758,1
18720,0
1468,1
5125,0
19699,1
2450,1
30241,0
21528,1
1963,1
18649,0
42572,1
26177,0
13263,1
17314,0
5901,0
41393,0
7837,0
9087,0
291,1
43004,0
41503,0
36580,0
45005,0
37057,0
6870,0
42091,0
27597,0
16441,1
8253,0
28447,0
46617,1
42233,1
39527,0
12414,0
13170,0
8929,0
16381,0
7310,1
2598,1
26413,1
44291,1
43857,0
42170,0
34184,1
28865,1
10927,1
7239,0
5931,0
42760,1
47555,1
5196,1
13232,0
6908,0
3476,0
19448,1
47907,0
2732,1
11032,1
46928,1
49426,1
9634,0
3196,1
2105,1
27555,0
27217,1
9128,1
36692,0
51362,0
44760,1
13017,0
4566,1
23851,0
24533,0
32974,1
41802,1
33314,1
25055,0
39750,1
47827,1
12973,0
1528,0
25264,0
11739,1
24481,0
36569,1
2094,1
2457,0
41577,1
9112,0
11505,1
29684,1
798,0
39040,1
37945,0
16561,1
34273,1
40739,0
26949,0
42149,1
42430,1
5774,1
9274,1
16452,0
33116,1
25221,0
37658,1
16943,0
41603,1
25060,1
38478,0
21342,1
42274,1
28775,1
35184,0
9224,1
45209,0
13985,0
47725,1
51254,0
51083,0
49298,0
41088,0
51720,0
23693,0
48588,0
15778,0
16013,1
16721,0
11517,1
31680,1
18642,0
24678,1
51130,1
34223,1
3134,1
47256,1
6195,0
8978,1
36058,0
30666,0
23853,0
10740,0
34590,0
49923,0
25984,1
24461,1
36533,1
41596,1
34280,0
5334,1
39477,1
8729,1
32822,1
3725,1
45354,1
3022,1
21900,0
48677,1
24971,0
11236,0
7645,0
21109,0
16260,1
46453,1
47526,1
24940,1
3040,0
45355,0
891,1
9913,0
27974,0
7221,1
5836,1
23738,0
29872,1
19523,1
51385,0
1038,1
13589,1
301,1
36873,1
48281,1
31989,1
10223,1
32787,0
37129,0
6860,1
28534,0
41046,1
46442,1
42741,1
13308,1
107,1
43628,1
39378,0
20708,0
8550,1
5193,1
801,1
979,0
1541,1
3711,0
14292,1
40307,0
9096,1
12461,1
33812,1
46436,0
3182,0
15397,0
8334,1
41658,1
48454,0
26878,0
13267,1
493,1
5829,1
27964,1
24161,1
47977,1
2523,1
44,1
27462,1
44562,0
49869,1
48187,0
47699,1
11712,1
2145,0
32996,0
41563,0
49017,0
21361,0
40104,1
1083,1
39343,1
3123,1
4900,1
5279,1
13510,1
1980,0
33519,1
48488,0
46707,0
40073,0
43243,1
31938,0
46386,1
8558,1
33976,1
16271,1
16587,0
10312,0
6966,1
28598,1
11142,0
23042,0
51682,1
1789,1
50550,1
46033,0
2629,1
29639,0
8672,1
5940,0
21120,1
52414,0
22818,1
27023,0
20343,1
6955,1
4910,0
1097,1
130,1
8340,0
37496,1
39037,0
5077,0
4207,1
32480,1
51325,0
27003,1
19525,0
8193,1
44997,1
27374,1
2405,0
1339,0
39827,1
37827,1
2579,1
44737,1
29791,0
10538,1
11651,0
41112,0
10179,1
18169,1
29922,0
16606,1
35364,1
32837,0
8168,0
23533,0
45348,1
6153,0
29397,1
4728,1
51138,0
47592,0
1090,0
17275,0
8689,0
29,1
3850,0
49407,0
24966,1
28900,1
16340,0
39497,1
37600,1
21126,1
13521,0
5591,1
47849,1
36126,1
1077,1
17844,0
25695,0
34149,0
37921,0
14043,1
3195,0
24390,0
12282,0
44174,0
51507,0
2678,0
12851,1
6215,0
27881,0
17524,1
35562,0
2835,1
21807,0
23984,0
2136,1
2503,1
13022,1
16889,1
15378,0
36853,0
6639,1
37970,1
26279,1
9149,1
49368,0
24594,1
11893,1
25755,0
45351,1
7867,1
45790,0
48427,1
38633,0
23463,1
10749,1
42946,1
16052,0
11927,0
17823,1
5792,0
649,0
47322,0
32725,1
2212,0
50681,0
45101,0
6973,1
29050,0
31919,0
49459,0
9723,0
8025,1
33820,1
32422,1
6710,0
22855,1
6156,0
35674,0
35325,1
20587,0
34142,1
2907,1
112,0
2707,0
51712,0
1502,1
33178,1
46221,0
35552,0
48470,1
5945,0
35478,1
42099,0
42869,1
2893,1
22398,1
8387,0
1455,0
13309,0
51186,0
5562,1
34678,0
2328,0
24882,0
51307,1
11875,1
43149,0
48713,0
41234,1
40305,1
51784,0
46714,0
14437,0
41071,1
41834,1
29224,1
46598,1
50408,0
44829,1
4245,0
27187,1
48303,0
25669,1
27631,0
12239,0
27554,1
51966,1
34614,1
41491,1
29323,1
34843,1
36609,0
30963,1
14324,1
46821,1
776,1
47671,1
19549,0
6846,1
49978,1
12686,0
5066,1
7957,1
20633,1
12613,0
31055,0
50354,1
28624,0
37952,1
46875,0
13556,0
35060,0
28701,1
3543,1
7750,1
36699,0
24449,1
11871,1
49830,1
6130,0
27331,1
18660,0
9336,0
43218,0
3071,1
19572,1
753,1
48518,0
46220,0
14595,1
12120,1
33742,1
30174,1
27519,0
1085,1
16575,0
3050,1
33448,0
35272,1
38890,1
25911,0
2392,1
32138,0
16119,0
1897,1
13361,0
33177,0
38294,0
23491,0
28157,1
19275,0
29145,1
52331,1
37599,1
31671,1
49950,0
36778,1
33275,0
30543,1
29877,1
1611,0
24977,1
28386,0
15512,1
15805,0
33877,1
46153,0
33395,0
43161,0
2718,0
43461,0
48942,1
27724,0
6845,0
93,1
15039,1
21522,1
10512,0
30249,1
52406,1
1256,1
3174,1
8257,0
19135,0
45704,1
41005,0
4695,0
31507,1
3460,0
37075,1
48428,1
9500,0
49517,0
47666,1
7680,1
24974,1
41351,0
27144,0
13757,0
13715,0
40624,0
35094,1
24009,0
25094,1
24026,1
49076,1
28515,1
49097,1
39723,0
31222,0
31660,1
4677,1
47412,1
21021,1
38147,1
44912,1
35182,0
45862,0
16879,1
23775,0
21088,1
17174,0
10799,1
44198,0
51306,0
45501,0
13989,0
37181,0
7111,0
12712,0
26743,1
30498,0
36042,1
15978,1
33920,0
10610,0
41864,0
12283,0
2496,1
27601,1
44980,0
51763,1
23058,0
27261,0
25542,1
25312,1
29236,0
9536,0
38150,1
27491,0
36226,1
46669,0
19414,1
24342,1
2711,1
1895,1
10341,0
46446,0
40129,1
29540,1
49610,1
21562,0
11021,1
26357,0
31262,1
51229,1
20530,1
28139,0
26104,0
50096,1
45476,0
42487,1
14937,0
9292,1
43821,1
24463,0
51285,1
7729,0
14699,0
12713,1
17182,1
24383,0
27212,0
10492,1
12370,0
41934,1
29476,1
29755,0
47052,1
43565,1
918,1
8939,0
42500,1
12437,0
36958,0
27055,1
26377,1
90,0
23069,1
47617,0
8655,0
40160,0
14784,1
2623,1
33346,1
5734,1
15389,0
38839,1
45006,0
51291,1
17223,0
11616,1
12514,0
42244,1
25935,0
7396,0
33300,0
6906,1
7674,1
31860,0
52157,0
32527,1
41600,1
12910,1
40051,1
16821,0
9168,1
10726,0
29679,1
7609,0
22910,0
16285,0
469,0
40769,1
17495,0
15963,1
7814,0
34263,0
36456,0
25257,1
50730,0
9236,1
35393,0
1880,1
27099,1
44308,0
31144,0
14145,1
51337,0
6572,0
11542,1
17243,1
11135,0
13795,1
46025,0
1996,0
45820,0
21232,1
12777,0
43944,0
18526,0
43228,0
13424,1
46438,0
31502,0
23066,1
35570,0
49201,1
7308,0
9086,1
3098,0
28287,1
3622,1
33053,1
28292,1
41420,0
31213,0
3980,1
16540,0
20734,0
47344,0
18065,1
48595,0
38041,0
35316,1
43266,1
41783,0
25664,1
38990,0
5164,1
25773,0
27410,1
1738,1
28522,0
33005,0
36608,1
34447,1
7717,1
27898,1
49572,1
21399,1
19804,1
9345,1
42850,1
38974,0
37664,1
10375,0
35219,0
5725,1
17217,0
23695,1
4361,1
13867,1
16061,0
46585,0
2137,1
30610,0
21902,0
39567,1
17052,1
42179,1
2940,1
40636,1
44161,0
17071,1
3784,0
38983,0
43173,1
3732,0
4218,1
17332,0
20859,1
15707,0
7547,1
27552,0
9363,0
5823,1
15184,0
36914,0
12566,1
51048,0
2164,1
13321,0
20581,0
26435,1
49550,0
24302,0
17532,1
6698,1
43972,1
45628,0
22501,1
49343,1
47493,0
52304,0
29156,0
2396,1
12321,0
36461,1
7033,0
14624,0
48308,0
13204,1
29853,0
47029,0
44798,1
14258,1
32376,0
6588,0
34340,0
8893,0
16077,0
7508,0
37969,1
225,1
34193,0
13340,1
49395,1
49997,1
4903,0
35405,1
27057,1
44695,0
16314,1
20750,0
50926,0
30279,0
32615,1
16300,0
33417,0
35108,1
45947,0
5710,1
3088,0
22837,1
46492,0
11057,0
11512,1
5628,1
29342,1
28393,0
2807,1
1732,1
49998,1
31529,1
16238,1
31381,1
12350,1
28167,0
26198,0
25640,0
32468,1
3165,1
25256,0
3798,1
33075,0
28931,1
32245,1
23142,1
38337,1
14078,1
1213,1
23050,1
45683,1
34046,1
2419,1
50789,1
25868,1
742,0
20538,1
3604,1
38792,0
9452,0
39045,1
49139,0
5923,0
30833,0
23300,1
19107,1
31304,0
49984,1
10744,0
21177,0
1388,1
18859,0
49931,1
40940,0
31253,1
40790,0
47687,0
48190,0
36381,1
52318,1
44679,0
158,0
1147,1
6987,0
42889,0
20176,1
8711,0
37320,1
37332,0
45000,0
22227,0
27201,0
32377,0
45680,0
34994,1
45415,1
33822,0
234,1
39214,1
3261,1
7993,1
31406,0
9431,1
17557,0
7587,0
32169,0
6412,1
18021,0
21054,1
47961,0
47841,1
25585,0
6163,1
27446,0
18459,0
40037,1
47946,1
8172,0
10957,1
9326,1
8405,0
38766,1
33189,1
17970,1
14174,1
17017,1
20064,1
3973,1
5211,1
13183,0
33834,0
43834,1
14879,0
6939,0
23177,1
1535,0
37236,0
30851,0
18624,0
48372,1
15509,0
15535,1
40052,1
29260,0
1974,0
43137,1
49320,0
10141,1
4317,1
47106,1
33672,1
17637,1
22848,1
50321,0
1728,1
49814,1
20310,0
25083,0
10171,1
10454,1
50456,1
1227,1
27424,1
46265,1
32057,1
1345,0
32225,1
34147,0
34003,0
9801,1
1833,1
26185,0
8260,1
30772,0
42346,0
4079,1
2110,1
30707,0
21801,0
15894,0
33828,0
15448,0
2811,0
23153,1
23560,0
12224,1
8359,1
2426,0
2046,1
3235,0
7790,0
606,1
17564,0
12311,1
15605,0
21575,0
43140,0
21504,1
6189,1
14606,0
17998,1
34135,1
11938,1
16865,1
44233,0
41734,1
40417,0
51411,1
39157,1
7543,0
35270,1
24477,1
31452,1
745,0
38257,1
11444,0
10092,1
42054,0
36251,0
21097,1
6154,1
16180,1
50672,1
2032,1
27246,1
5511,0
50828,0
5611,1
1204,0
12058,0
18363,1
24088,0
33588,1
45357,1
35146,0
40364,1
47032,1
15674,0
44456,1
47560,1
40544,1
52109,1
50122,0
1791,0
2258,1
36351,0
46905,0
37590,1
46691,1
31099,1
46422,1
25990,0
1638,1
15744,1
6028,0
48539,1
10920,1
15322,0
24943,0
4248,1
50421,1
45534,0
2268,1
29282,0
26546,0
17723,1
5510,1
33020,0
19017,0
48120,0
43732,0
508,0
4231,1
33089,1
42019,0
3121,1
32955,0
5857,0
40665,1
4718,0
13554,0
16011,0
21234,0
37400,1
49340,1
704,1
11766,1
44486,1
6369,1
30684,1
16563,0
2052,0
33067,1
24718,1
5017,1
11508,1
21092,1
6502,1
21611,1
2389,0
42796,0
548,1
27774,0
44245,0
3710,1
18795,1
49842,0
31007,1
3069,1
4676,0
26598,0
52367,1
39475,0
9530,1
40127,0
22831,1
29858,0
39575,1
15882,1
9648,1
12933,0
41586,0
18749,1
44012,0
36809,0
12692,1
25740,1
19346,0
11960,0
40014,0
44803,1
18,1
5659,0
16450,1
42692,0
46973,0
33117,0
4868,1
48627,1
39662,1
25806,1
45098,0
5813,1
27644,0
3441,0
7701,1
33076,0
1122,1
38042,0
41138,0
48842,0
27906,0
12688,1
50934,0
32624,1
38019,1
14446,1
36376,0
27258,1
43143,0
8753,0
33800,0
50837,0
42476,1
33910,0
250,0
34260,0
36361,0
16868,0
29080,0
7235,1
7756,0
3021,1
51791,1
16341,1
17434,1
16900,0
15011,1
42398,1
17336,1
24996,0
31451,0
11827,1
36068,0
19952,1
7010,1
30481,1
6886,1
2385,0
2941,0
30119,1
28721,1
35606,0
9818,1
31211,0
28831,1
7719,1
14050,0
4013,1
49361,0
43932,0
30357,0
14900,1
24772,1
2610,0
351,1
29349,0
8024,0
17505,0
36265,0
635,1
51873,0
4783,0
10027,1
31102,1
5967,0
40195,0
41404,0
13065,0
8146,0
33473,1
45893,0
23737,0
10810,0
24763,1
32522,0
40101,0
14300,1
7580,1
50724,1
33744,1
43096,1
31132,0
50553,0
51208,0
29517,0
25716,0
4284,0
28879,0
9714,0
31551,1
51785,0
46701,0
7592,1
2327,1
39111,1
47411,1
4377,0
46659,1
38763,0
37195,0
28513,0
22748,1
40654,0
25602,1
17863,0
44783,1
9098,0
35191,1
52395,0
33547,0
50367,0
28606,1
7429,1
42428,0
36672,1
12174,1
879,0
36607,0
3259,1
14728,1
33149,1
442,1
40040,0
34107,1
7598,1
11277,1
46197,0
18191,1
30315,0
49521,1
31563,1
9909,0
14663,0
38495,1
3686,0
42552,1
26910,0
950,1
39227,1
29919,1
37594,0
18403,0
52,0
7963,0
43969,0
38424,0
51312,0
38688,1
3002,1
37402,0
46307,1
34822,0
18446,1
12228,0
39895,0
20135,1
35591,1
48724,0
29413,0
24776,1
44141,0
32080,1
38022,0
22407,0
46465,1
5029,1
20330,1
10330,1
6893,1
45455,0
51063,1
2687,1
17408,1
32437,1
27584,1
11007,0
10408,1
16473,0
8411,1
24530,0
39108,1
52098,1
20860,1
5954,1
43226,1
21457,0
4452,1
9602,0
7044,1
43615,1
47607,1
9015,0
43473,0
16899,1
43105,1
36129,1
22592,1
48615,0
1887,1
4714,1
10543,1
10264,0
40093,0
26055,0
11185,1
45267,1
37271,0
16827,1
17396,0
33248,1
3440,1
11111,1
35910,0
40369,1
7394,1
20454,1
35898,0
4746,1
1825,0
21181,1
13452,1
45585,0
9905,1
43444,0
5116,0
2176,0
48296,0
23089,0
23696,1
4299,0
48414,0
411,1
33543,0
22931,0
44155,1
36755,0
24580,0
21274,1
20175,1
7332,1
9955,0
44110,1
21659,0
10964,1
23983,1
3498,0
3269,0
31352,0
48333,1
6374,0
24371,0
963,1
13487,0
50249,1
34018,1
52188,0
34850,0
9374,1
33847,0
6142,1
49912,0
2276,0
34140,0
4394,1
5276,0
4582,1
10949,1
16107,1
8004,1
43269,0
1344,1
43165,0
10304,1
32903,0
34765,0
32474,1
32034,1
30426,0
1394,0
35287,1
2438,1
23508,1
23778,0
7640,1
15794,0
1730,0
40627,1
34776,0
45837,1
8047,1
37690,0
17893,0
7206,0
45470,0
46851,1
1343,1
46321,0
49090,1
4431,1
11376,0
6373,0
14987,1
29184,0
40457,0
38535,1
31838,0
36196,0
17194,1
51211,0
644,1
12631,1
45235,1
16976,1
28665,1
46647,0
26590,1
36845,1
26854,0
6450,0
50441,1
88,1
24301,1
10607,1
23661,1
26346,1
36921,0
49028,1
41581,1
11942,0
637,0
11166,0
37946,0
163,1
46435,1
12529,1
4133,1
48416,0
2092,1
34989,0
15274,1
34666,1
13964,0
28883,0
13344,1
48965,0
31863,0
8787,0
20080,1
36629,1
34555,0
22059,0
15382,0
38987,0
39289,1
39476,0
1391,1
29582,0
37268,0
50651,1
44536,1
153,1
46776,1
926,1
41268,1
25616,0
15971,1
42474,0
7686,1
7834,1
43513,0
10829,1
39160,0
3025,1
4162,0
22575,1
31769,0
45635,1
25588,1
24364,1
12917,0
30261,0
10052,0
7965,0
13224,1
35043,1
7277,0
5581,0
45490,0
21598,0
2684,1
35854,1
32514,1
23347,1
13671,1
18545,1
9673,0
43397,1
46247,1
18542,0
48802,1
15394,0
39612,0
43097,1
15782,0
91,0
34004,1
3632,0
574,1
7384,1
7004,0
21384,1
6338,0
